商品名称,商品详情地址,公司名称,公司类型,省,市,注册资金,信用级别,回购率,信用详情地址,公司详情地址
USB充电LWG可定制Logo家用体重秤礼品电子秤人体智能秤 厂家批发,http://langgedianzi.1688.com,沙河市朗格电子产品有限公司,生产加工,河北,邢台市,2000.0万,AA,31.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=1CMafYeidTvnIKZ%2FRImNXyOu0sD2%2BYxMmJ5x7%2B%2F9K1M%3D,http://langgedianzi.1688.com
【正品】安普特电子天平10kg/0.1g电子称五金水果食物称电子秤,http://mogehq.1688.com,义乌市摩格电子科技有限公司,生产加工,浙江,义乌市,50.0万,AA,11.8%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=32O5K%2FBNYV82ohIQJIo7Y33WMYsYhX3m,http://mogehq.1688.com
珠宝秤 1千克/0.01克电子称 天平 高精度黄金钻石食品秤,http://shop522c744p084c9.1688.com,东莞市易庆电子有限公司,生产加工,广东,东莞市,50.0万,AA,10.6%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYuvYSHeVXFzte1L0ZvtMBeAuZ97R%2BGqYBxo%2FCIPe0%2BjZdg%3D%3D,http://shop522c744p084c9.1688.com
现货！亚马逊爆款厨房电子称不锈钢厨房秤烘焙称蛋糕称,http://hengsaitedianzi.1688.com,深圳市龙岗区衡赛特塑胶模具厂,生产加工,广东,东莞市,0.0万,A,17.6%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=1%2FIJDaW80meYMeF6Hnz%2FOKt3567fglr2,http://hengsaitedianzi.1688.com
电子天平 1.5kg/0.5g电子工业防水天平 隔水电子秤可泡水里,http://15021767949.1688.com,上海茂宏电子科技有限公司,经销批发,,上海市黄浦区,100.0万,A,13.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=4dpUpe6kyEKkLg1Oi7hvNZiihvRRVg9JKHB%2FiS%2Fltn8%3D,http://15021767949.1688.com
原装 衡之宝FWE计数计重电子台秤100kg/10g/5g 电子秤计数称,http://shop1396457973256.1688.com,东莞市樟木头佳发数码产品经营部,经销批发,广东,东莞市,0.0万,A,18.1%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=5Z%2B7irAMX3FIXIhkyadRLyuLBMukeRrO,http://shop1396457973256.1688.com
香山电子秤商用台秤150kg电子称快递秤300kg不锈钢折叠计价电子秤,http://shop911868y14i410.1688.com,广州市亮点衡器有限公司,经销批发,广东,广州市番禺区,100.0万,A,6.4%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYusWfqP91R37BneTgSfc29CmLuGr1R%2B2Ow0%2FCIPe0%2BjZdg%3D%3D,http://shop911868y14i410.1688.com
英衡电子秤计数秤0.1g高精度台秤30kg商用计价秤工业称精密计数称,http://shop1489561371349.1688.com,瑞安市英衡电器有限公司,生产加工,浙江,瑞安市,50.0万,AA,4.7%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=AHOb0%2FynDHTFhO5lGav4tY%2BoO%2B5ivcvRmJ5x7%2B%2F9K1M%3D,http://shop1489561371349.1688.com
2019深圳外贸热销款厨房秤 厨房电子秤  珠宝秤 10KG电子秤CH-305,http://xuxin9d06.1688.com,深圳市福田区赛格电子市场桐佳鑫电子经营部,经销批发,广东,深圳市福田区,0.0万,AA,35.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=A6sXhmZ2ggTYdoLUr2QjVw%3D%3D,http://xuxin9d06.1688.com
智能蓝牙电子秤 定制l体重秤家用APP人体健康称体脂测量 厂家直发,http://yuanmeihq.1688.com,兴化市源美电子秤加工厂,生产加工,江苏,兴化市,0.0万,A,11.7%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=4dpUpe6kyELtPt7I5GN1b46P%2BHtVLbgVYjaKD%2FU8Xfg%3D,http://yuanmeihq.1688.com
经典款电子咖啡称0.1g家用电子手冲咖啡称厨房秤带计时电子烘焙秤,http://kelidianzikeji.1688.com,东莞市柯力电子科技有限公司,生产加工,广东,东莞市,100.0万,A,32.6%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYusMKNhXK6bEH90btyxIQqh3iMyl57Mu5eQ%2FCIPe0%2BjZdg%3D%3D,http://kelidianzikeji.1688.com
厂家热销高精度电子厨房秤 SF400食品电子称 5KG家用厨房秤批发,http://innoweigh.1688.com,武义一诺电子有限公司,生产加工,浙江,武义县,10.0万,AA,11.1%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=RubiN3mVICge79zowsoXjXaBmoTcAGV6,http://innoweigh.1688.com
SF-400电子厨房秤家用食品秤药材秤 高精度电子称10kg电子烘焙秤,http://shop46856f55f3d08.1688.com,义乌市凌威五金工具商行,生产加工,浙江,金华市,0.0万,A,25%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYuubyQhhuf0qs%2F8TG%2FBI3nLViOAeml9P8S4%2FCIPe0%2BjZdg%3D%3D,http://shop46856f55f3d08.1688.com
厂家直销新款电子厨房秤家用食物称迷你电子秤5kg烘焙称秤可定制,http://zsjingheng.1688.com,中山市精衡电子有限公司,生产加工,广东,中山市,70.0万,AA,12.1%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=hWZD30VFFbviXLLiqJUz%2Fj8Ig97T6Nl2,http://zsjingheng.1688.com
纪铭电子天平秤0.001g/0.01g/0.1g分析实验室珠宝秤精密黄金秤准,http://qinxijinchen.1688.com,深圳泰协衡电子科技有限公司,经销批发,广东,深圳市宝安区,50.0万,AAA,11.1%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=mVge2%2BtqDtxPR1RgFtnuIT8Ig97T6Nl2,http://qinxijinchen.1688.com
家用婴儿秤  婴儿电子秤 迷你宠物秤 新生儿称重电子秤智能宝宝秤,http://ningzhi.1688.com,广东凝智科技有限公司,生产加工,广东,中山市,1000.0万,AA,9.4%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=y9b9fq99nFyzhMwD6y1yFoejmimb0cEbmJ5x7%2B%2F9K1M%3D,http://ningzhi.1688.com
厂家直销电子称体重秤家用电池人体秤精准体重计一件代发接受定制,http://lotscale05.1688.com,永康市乐天电子有限公司,生产加工,浙江,永康市,50.0万,A,34.6%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=5Z%2B7irAMX3HDOIjr1JvDZAqSHv%2Bv59kt,http://lotscale05.1688.com
加大I2000厨房秤 加大款家用电子秤 三通版电池充电两用烘焙称5kg,http://lhelec.1688.com,深圳市莱晖电子制品有限公司,生产加工,广东,深圳市龙岗区,100.0万,AAA,12.4%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=jZrSbObIuc3MZMMzEpCK6EqmFSQ7x8voccAJWPvF33M%3D,http://lhelec.1688.com
厨房秤B05 家用高精准度烘培称  药材食品饰品电子秤克称 10kg,http://cn6688.1688.com,义乌市雪芙电子商务有限公司,生产加工,浙江,义乌市,100.0万,AA,55.3%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYutHJegvoEJQEOIIOs%2BkWEWoEjp0j8QIV1g%2FCIPe0%2BjZdg%3D%3D,http://cn6688.1688.com
厂家电子秤克拉秤珠宝秤口袋秤手掌秤黄金秤药粉秤,http://klscale.1688.com,广州聚衡电子有限公司,生产加工,广东,东莞市,50.0万,AAA,34.2%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=tw67eh28zjqeatwUVlClnw%3D%3D,http://klscale.1688.com
精准电子克称称重电子秤厨房秤0.1g小秤烘焙食物迷你数天平秤0.1,http://huachuhang.1688.com,深圳市罗湖区华厨行酒店用品商行,生产加工,广东,深圳市福田区,0.0万,AAA,40.1%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=cEpN8%2FUQYQSuR%2BZGyhSF3KG1x0iz0qjwo1X0TS5Yquc%3D,http://huachuhang.1688.com
迷你电子秤高精度珠宝秤50g 0.001g毫克拉秤工业精密天平称电子秤,http://jfcdzkj.1688.com,深圳市巨风采电子科技有限公司,生产加工,广东,深圳市宝安区,100.0万,A,32.2%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYutpqLu8o3Q7YIT9bjdV1SpQVURejnva0lQ%2FCIPe0%2BjZdg%3D%3D,http://jfcdzkj.1688.com
现货电子行李秤便携式 手提秤  飞机秤 箱包秤 不锈钢电子行李秤,http://shop1410280844828.1688.com,永康市泰高五金厂,生产加工,浙江,永康市,0.0万,AAA,25.4%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYuu%2FiOG%2BsQ%2FWFaF%2BA3oq9r6e,http://shop1410280844828.1688.com
博佳电子秤100kg台称精密计重秤150公斤计数称300kg落地工业台,http://shop67474x0440w33.1688.com,深圳市博佳衡器有限公司,生产加工,广东,深圳市,100.0万,AA,5.1%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYus4L059yUnppabGkFu56OpJTVg6xTtd4U8%2FCIPe0%2BjZdg%3D%3D,http://shop67474x0440w33.1688.com
B05厨房秤家用电子厨房秤如意烘焙秤爆款LOGO烘培工具电子秤,http://ywxwhq2.1688.com,义乌市微衡电子有限公司,生产加工,浙江,金华市,100.0万,A,27.9%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=GyL%2BtcrpYpMu%2FyeCrq%2F0S4%2BBenllKNUyo1X0TS5Yquc%3D,http://ywxwhq2.1688.com
凯丰商用精准电子秤台秤30kg公斤超市计价秤水果卖菜电子称小型,http://yksxhq.1688.com,永康市古山顺兴五金制品厂,生产加工,浙江,永康市,0.0万,AA,1.6%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=RKBZV%2FT8br8%2FCIPe0%2BjZdg%3D%3D,http://yksxhq.1688.com
奥衡斯工业电子秤计数秤30kg电子称精准0.1g商用台秤高精度电子称,http://aotesi.1688.com,奥衡斯专营店,生产加工,广东,深圳市,200.0万,AA,7.4%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=O1meevr2l5aQGtHk2W2ib4jHDRPMlth%2FmBo5%2B8XHrdM%3D,http://aotesi.1688.com
梅特勒托利多BBA231系列电子台秤内置RS232通讯口电子秤托利多,http://szduofan.1688.com,苏州多凡电子科技有限公司,生产加工,江苏,苏州市吴中区,100.0万,AA,13.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=AHOb0%2FynDHQEPYPAgyVCJM0cj7wA4CR2dHmst7aj9ng%3D,http://szduofan.1688.com
跨境 触屏电子厨房厂家 烘焙电子秤高精度中英文赠品礼品定制5KG,http://hemasx.1688.com,杭州浙本进出口有限公司,生产加工,浙江,杭州市萧山区,200.0万,A,17.3%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYusctL%2B01raoi2ZJpGZ214P4,http://hemasx.1688.com
不锈钢手提行李秤 便携式电子称 快递电子秤数字 箱包旅行秤外贸,http://cn5555.1688.com,金华市天途电子商务有限公司,生产加工,浙江,金华市金东区,20.0万,BBB,14%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYuuRUPGNEefpE0OXLmAxDStu4a0tdJcYmfY%2FCIPe0%2BjZdg%3D%3D,http://cn5555.1688.com
宝岚迷你电子秤家用人体健康体重秤礼品称厂家可印LOGO一件代发,http://shop1434016810573.1688.com,武义县红凯电子商行,生产加工,浙江,武义县,0.0万,AA,17.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=jZrSbObIuc24je%2FmhKliGkUtWiEosY9ymrGw0I9PF48%3D,http://shop1434016810573.1688.com
高精度厨房电子称不锈钢珠宝秤迷你便携式口袋秤克秤0.01g,http://shop1407806060638.1688.com,义乌市火沃文化用品有限公司,生产加工,浙江,义乌市,100.0万,AAA,14.2%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYutmvvfub54zlWY4cHFxY13M,http://shop1407806060638.1688.com
台湾樱花YINGHUA电子秤称台秤计数点数量计重秤称1~30kg磅秤精准,http://dgjlhq.1688.com,东莞市长安巨林电子衡器经营部,经销批发,广东,东莞市,0.0万,AA,0%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=gxtVevSvx2s%2FCIPe0%2BjZdg%3D%3D,http://dgjlhq.1688.com
适用于华为体脂秤智能蓝牙精准监测体重秤家用成人运动健康电子秤,http://shop59580i9on7576.1688.com,深圳市恒天和通信科技有限公司,经销批发,广东,深圳市福田区,500.0万,AA,21%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYuuvzCflsIINQ9j3jgU%2BpSLsqxcA6max9fo%2FCIPe0%2BjZdg%3D%3D,http://shop59580i9on7576.1688.com
工厂直销咖啡电子秤0.1g带计时烘焙食物厨房电子秤迷你小型电子秤,http://huitemei.1688.com,深圳市汇特美电子科技有限公司,生产加工,广东,深圳市,300.0万,A,27%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=ete0n6KtDUviZTDsTSVvh1zWG1zTrTv%2BKHB%2FiS%2Fltn8%3D,http://huitemei.1688.com
厂家爆款威衡WH-A08L钓鱼手提秤快递秤双精度电子秤行李秤50公斤,http://alphab.1688.com,深圳市阿尔法网络技术有限公司,生产加工,广东,深圳市宝安区,10.0万,AA,31.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=2WnwbdQKzPqPe3j7JJfYCCys2SjKQ58bKHB%2FiS%2Fltn8%3D,http://alphab.1688.com
家用精准电子称厨房秤烘焙秤迷你小秤5kg珠宝秤称 0.1g电子秤克秤,http://shop7748ta9711077.1688.com,永康市盛意电子科技有限公司,生产加工,浙江,金华市,50.0万,AA,5.2%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYuvknxXbkCkA0ZCLzGVQb7q2ZY1ym9%2FBCXE%2FCIPe0%2BjZdg%3D%3D,http://shop7748ta9711077.1688.com
25KG电子厨房称计数电子称包裹秤厨房电子秤电子台秤ＳＦ-550,http://shop1447087814411.1688.com,义乌市努福贸易有限公司,经销批发,浙江,义乌市,50.0万,A,26.9%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=cEpN8%2FUQYQR32tTBqQjj%2BelYRU83E6idYjaKD%2FU8Xfg%3D,http://shop1447087814411.1688.com
家用体重称 智能电子秤人体精准迷你电子称 称重可印LOGO礼品定制,http://yiwurenben.1688.com,义乌市仁本电子商务商行,生产加工,浙江,义乌市,0.0万,AA,27.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=XYQR6hjryC2nhAFxqlLHU0fxKclkfLAFr90NYx4nWrQ%3D,http://yiwurenben.1688.com
中山金菊牌 电子计重秤ACS金利 电子称 3kg/6KG/15KG电子秤,http://gzhz17.1688.com,广州市华智仪器仪表有限公司,经销批发,广东,广州市越秀区,10.0万,AA,14.1%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=k7IA8NCJLU6Q81TOr0grS6zJGdqQcMDH,http://gzhz17.1688.com
T SF400A背光电子厨房秤 高精度家用厨房烘焙秤 电子秤厂家,http://shop1430930600971.1688.com,义乌市协策电子商务商行,经销批发,浙江,义乌市,0.0万,AA,13.1%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=jZrSbObIuc28SQweDCf5ZXtyfKzQp3ih,http://shop1430930600971.1688.com
小米体脂秤2 白色 通用体重秤 家庭电子秤成人米家2代国际版,http://yunjing688.1688.com,深圳市云境科技有限公司,经销批发,广东,深圳市,100.0万,A,19.6%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYuuAULrWIouPHPGQIR1tHK9CEFN8aXYs2ZQ%2FCIPe0%2BjZdg%3D%3D,http://yunjing688.1688.com
厂家批发便携电子秤 0.01g珠宝称高精度克拉秤跨境货源1000g/0.1g,http://shop1452531457088.1688.com,东莞市道滘建衡电子厂,生产加工,广东,东莞市,0.0万,AA,25%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=WFqw%2FG%2B9w70365cyj0E9yUSYEKokf%2BqgYjaKD%2FU8Xfg%3D,http://shop1452531457088.1688.com
小称包裹蔬菜水果厨房电子称电子秤商用计价台秤重30kg/公斤定做,http://yinghaoscale.1688.com,扬州英豪衡器秤业有限公司,生产加工,江苏,扬州市邗江区,50.0万,A,23.6%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=y8B5afoTTpiDHCa2RQ3luYNTqr%2FRH0YumJ5x7%2B%2F9K1M%3D,http://yinghaoscale.1688.com
2020东莞衡达手机电子秤0.01克精准黄金珠宝称便携口袋克秤礼品称,http://shop1352913292290.1688.com,东莞市道滘衡达电子加工厂,生产加工,广东,东莞市,0.0万,AA,50%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=8HE5Cc8pm2V4hu9gQsh1rw%3D%3D,http://shop1352913292290.1688.com
厂家直销手提秤 便携式手提电子秤 行李秤 电子礼品称优质赠品,http://shop1373044068587.1688.com,深圳市创衡精密电子有限公司,生产加工,广东,深圳市龙岗区,50.0万,AAA,46.6%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=GhypR4PuNcsEr7kziYZaW2EQJO4m7SR6,http://shop1373044068587.1688.com
多功能家用托盘秤批发厨房电子称5kg家用烘焙电子秤塑料食物克秤,http://shop1466268763586.1688.com,义乌昊瑞电子商务有限公司,生产加工,浙江,义乌市,50.0万,AA,9.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=SHX4sFAM1rryTWnbEIsVSiiQRjkWlJpCAPQ%2FdSGmcFg%3D,http://shop1466268763586.1688.com
电子秤生产定制 电子称人体健康秤体重秤夜视侧室温可印LOGO,http://shop1431968202209.1688.com,宁波市争强科技有限公司,生产加工,浙江,金华市,50.0万,AA,24.4%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=jZrSbObIuc0Y6PGz8gw0SZTIkox%2B0WxXr9mhuyQQ1L0%3D,http://shop1431968202209.1688.com
新款厨房秤 水勺秤厨房电子秤 电子礼品称 健康电子秤,http://yksanbiao.1688.com,永康市三标五金制品厂,生产加工,浙江,永康市,0.0万,AA,34.6%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=2Ri7BK%2B3%2B9%2BPA8ntR6CU1w%3D%3D,http://yksanbiao.1688.com
滚筒式检重电子秤三色灯报警秤快递物流检重滚桶称无动力流水线,http://dgbz01.1688.com,东莞市宝中电子设备有限公司,经销批发,广东,东莞市,500.0万,AA,6.7%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=b4DqKJuD3Tc%2FCIPe0%2BjZdg%3D%3D,http://dgbz01.1688.com
禾诗HS-C7 健康人体秤 家用电子称 防侧翻 电子秤禾诗制造,http://zjheshi.1688.com,浙江禾诗健康科技有限公司,生产加工,浙江,武义县,1000.0万,A,50%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=1%2FIJDaW80meASBrIAemTEBUiSB81Hk6y,http://zjheshi.1688.com
SF-550高级电子厨房秤食品小台秤 最大称25kg精度1g 大秤面背光屏,http://sanyajixie.1688.com,义乌市三雅机械设备商行,经销批发,浙江,义乌市,0.0万,A,15%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=y9b9fq99nFwKMDKuBB3jlaP%2BdvF4AwbuO1CH7c%2BaLmE%3D,http://sanyajixie.1688.com
0.01g工业高精度电子天平秤 台式精密计重电子秤 计数精准电子称,http://hong13724418777.1688.com,东莞市寮步长骏衡器五金店,经销批发,广东,东莞市,0.0万,AA,0%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=MjXp7Byzc2fImxqE2A90NRVf4LjMsUcY,http://hong13724418777.1688.com
商用300kg电子台秤100kg150公斤称重电子称小型磅秤200kg计价折叠,http://xiangbeihq.1688.com,湖南湘北衡器有限公司,,湖南,长沙市,200.0万,BBB,5.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYuuMa7%2B0zi3E%2BfWTgYtmSnj8FBx8yKYoBH8%2FCIPe0%2BjZdg%3D%3D,http://xiangbeihq.1688.com
加大加厚精准家用体重秤 电子秤人体称电子秤体重称健康加工LOGO,http://enuodianzisw.1688.com,永康市婀娜工贸有限公司,生产加工,浙江,永康市,100.0万,AAA,15.6%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=OUG7Ob0qOe5ESWfQR0wOMj8Ig97T6Nl2,http://enuodianzisw.1688.com
厂家300公斤电子秤台称可固定可折叠防水蔬果实用多功能优价批发,http://shop2x4444x0f8775.1688.com,永康市立创衡器有限公司,,浙江,永康市,10.0万,A,0%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=Fwc6DVq77KPkxFqolLJ3RBZNXS%2BMNmgWdHmst7aj9ng%3D,http://shop2x4444x0f8775.1688.com
厂家直销DS-16精密电子口袋秤 珠宝克拉秤 数显手掌电子称天平秤,http://scyqyb.1688.com,温州盛测仪器仪表有限公司,生产加工,浙江,乐清市,100.0万,AA,15.3%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=cEpN8%2FUQYQTOSjTH%2FBhdNKQku0DImDDXU3Nue%2BYAewE%3D,http://scyqyb.1688.com
高精度电子称商用台秤家用小型100kg磅秤台称称重落地300折叠150,http://jianyuan1688.1688.com,永康市艾瑞贸易有限公司,生产加工,浙江,永康市,100.0万,AA,13.3%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=51gKmWXb%2FE%2FK8UJc6G8w9z8Ig97T6Nl2,http://jianyuan1688.1688.com
